,alias,name,url,categories,latitude,longitude,address,zip_code,price,rating,review_count
398,chez-julien-paris-2,Chez Julien,https://www.yelp.com/biz/chez-julien-paris-2,bistros,48.8840714,2.3331101,2 rue Lepic,75018,2,4.0,28.0
399,mamma-primi-paris,Mamma Primi,https://www.yelp.com/biz/mamma-primi-paris,italian,48.8836330233648,2.32069513100517,71 rue des Dames,75017,3,4.5,28.0
400,big-fernand-paris-12,Big Fernand,https://www.yelp.com/biz/big-fernand-paris-12,burgers,48.87475,2.34794,55 rue du Faubourg Poissonnière,75009,2,4.0,242.0
401,el-nopal-paris-3,El Nopal,https://www.yelp.com/biz/el-nopal-paris-3,mexican,48.87791,2.36513,3 rue Eugène Varlin,75010,2,4.0,143.0
402,krishna-bhavan-paris,Krishna Bhavan,https://www.yelp.com/biz/krishna-bhavan-paris,"vegetarian, indpak",48.882901,2.359645,24 rue Cail,75010,2,4.0,134.0
403,les-enfants-perdus-paris-3,Les Enfants Perdus,https://www.yelp.com/biz/les-enfants-perdus-paris-3,"french, cocktailbars",48.87439,2.36201,9 rue des Recollets,75010,3,4.0,129.0
404,point-ephémère-paris-4,Point Ephémère,https://www.yelp.com/biz/point-eph%C3%A9m%C3%A8re-paris-4,"musicvenues, french",48.88194,2.36876,200 quai de Valmy,75010,2,4.0,120.0
405,paname-brewing-company-paris,Paname Brewing Company,https://www.yelp.com/biz/paname-brewing-company-paris,"breweries, beerbar, pizza",48.887828,2.378784,41 bis quai de la Loire,75019,2,4.0,116.0
406,rosa-bonheur-paris-2,Rosa Bonheur,https://www.yelp.com/biz/rosa-bonheur-paris-2,"bars, danceclubs, tapas",48.879938,2.386241,2 allée de la Cascade,75019,2,3.5,113.0
408,le-pavillon-des-canaux-paris,Le Pavillon des Canaux,https://www.yelp.com/biz/le-pavillon-des-canaux-paris,"bars, cafes, modern_european",48.8874,2.37871,39 quai de la Loire,75019,2,4.5,101.0
409,saravanaa-bhavan-paris-2,Saravanaa Bhavan,https://www.yelp.com/biz/saravanaa-bhavan-paris-2,"indpak, vegetarian",48.88195,2.357341,170 rue du faubourg Saint-Denis,75010,2,3.5,98.0
413,café-a-paris,Café A,https://www.yelp.com/biz/caf%C3%A9-a-paris,"cafes, bars, breakfast_brunch",48.87541,2.36001,148 rue du faubourg Saint-Martin,75010,2,3.0,79.0
414,john-viande-paris,John Viande,https://www.yelp.com/biz/john-viande-paris,"burgers, beerbar, cocktailbars",48.874333,2.354259,7bis rue de Paradis,75010,2,4.5,79.0
415,kheak-et-vero-paris,Kheak & Vero,https://www.yelp.com/biz/kheak-et-vero-paris,"thai, vietnamese",48.8793153207581,2.36641645431519,1 rue Alexandre Parodi,75010,2,4.5,77.0
416,nanashi-paris,Nanashi,https://www.yelp.com/biz/nanashi-paris,"modern_european, breakfast_brunch, japanese",48.87516,2.35141,31 rue de Paradis,75010,2,3.0,69.0
417,gumbo-yaya-paris,Gumbo Yaya,https://www.yelp.com/biz/gumbo-yaya-paris,"chickenshop, tradamerican",48.87721,2.37001,3 rue Charles Robin,75010,2,4.0,66.0
418,street-bangkok-local-food-paris,Street Bangkok Local Food,https://www.yelp.com/biz/street-bangkok-local-food-paris,thai,48.87783,2.3651399,3 rue Eugène Varlin,75010,2,4.0,60.0
419,l-escargot-paris,L'Escargot,https://www.yelp.com/biz/l-escargot-paris,"french, bars",48.877069968274,2.3879786075176,50 rue Villette,75019,2,4.0,59.0
420,le-bastringue-paris,Le Bastringue,https://www.yelp.com/biz/le-bastringue-paris,bistros,48.88792,2.3769,67 quai de la Seine,75019,2,4.0,59.0
422,le-cafe-bizz-art-paris,Le Cafe Bizz'art,https://www.yelp.com/biz/le-cafe-bizz-art-paris,"danceclubs, lounges, cafes",48.8791618347168,2.36664009094238,167 quai de Valmy,75010,0,3.5,57.0
423,dishny-paris,Dishny,https://www.yelp.com/biz/dishny-paris,indpak,48.88277,2.3593099,25 rue Cail,75010,2,3.5,56.0
424,le-valmy-paris-2,Le Valmy,https://www.yelp.com/biz/le-valmy-paris-2,"brasseries, french, cocktailbars",48.877615,2.365153,145 quai de Valmy,75010,2,4.0,55.0
426,le-jaurès-paris-2,Le Jaurès,https://www.yelp.com/biz/le-jaur%C3%A8s-paris-2,"cafes, brasseries",48.8831931922962,2.37105643504333,1 avenue Jean Jaurès,75019,2,3.0,52.0
427,la-rotonde-stalingrad-paris-5,La Rotonde Stalingrad,https://www.yelp.com/biz/la-rotonde-stalingrad-paris-5,"french, bars",48.88344,2.36956,6-8 place de la Bataille de Stalingrad,75019,2,3.0,51.0
428,les-petites-gouttes-paris,Les Petites Gouttes,https://www.yelp.com/biz/les-petites-gouttes-paris,french,48.888278,2.362694,12 esplanade Nathalie Sarraute,75018,2,3.0,48.0
429,tesoro-d-italia-paris,Tesoro d'Italia,https://www.yelp.com/biz/tesoro-d-italia-paris,italian,48.8754,2.35006,41 rue Paradis,75010,2,4.0,48.0
430,generator-paris-paris-2,Generator Paris,https://www.yelp.com/biz/generator-paris-paris-2,"hostels, french, venues",48.878242,2.369571,9-11 place du Colonel Fabien,75010,0,3.5,48.0
431,la-fidélité-paris-3,La Fidélité,https://www.yelp.com/biz/la-fid%C3%A9lit%C3%A9-paris-3,french,48.87465,2.35673,12 rue de la Fidélité,75010,3,3.0,47.0
432,le-petit-ness-montpellier,Le Petit Ness,https://www.yelp.com/biz/le-petit-ness-montpellier,brasseries,48.883672,2.370855,1 place Jean Jaurès,34000,2,3.0,47.0
433,l-atmosphère-paris-4,L'Atmosphère,https://www.yelp.com/biz/l-atmosph%C3%A8re-paris-4,"french, spanish, mediterranean",48.87435,2.3626,49 rue Lucien Sampaix,75010,2,3.5,46.0
434,la-peña-festayre-paris-2,La Peña Festayre,https://www.yelp.com/biz/la-pe%C3%B1a-festayre-paris-2,"spanish, basque, tapas",48.896975,2.386692,32 avenue Corentin Cariou,75019,2,3.5,45.0
435,le-faitout-paris,Le Faitout,https://www.yelp.com/biz/le-faitout-paris,"bars, french, vegan",48.874905940528,2.3825127586881,23 ave Simon Bolivar,75019,2,3.5,43.0
436,la-bulle-paris,La Bulle,https://www.yelp.com/biz/la-bulle-paris,french,48.882134,2.363611,48 rue Louis Blanc,75010,3,4.0,43.0
437,jaipur-café-paris-4,Jaipur Café,https://www.yelp.com/biz/jaipur-caf%C3%A9-paris-4,"indpak, pakistani",48.876272424646,2.3497400017371,15-17 rue Messageries,75010,2,3.5,43.0
438,l-atlantide-paris,L'Atlantide,https://www.yelp.com/biz/l-atlantide-paris,moroccan,48.882984,2.381117,7 ave Laumière,75019,2,4.0,42.0
439,le-fantôme-paris-2,Le Fantôme,https://www.yelp.com/biz/le-fant%C3%B4me-paris-2,"bars, pizza, danceclubs",48.875369,2.35102105254692,36 rue de Paradis,75010,2,3.0,41.0
440,restaurant-le-robinet-d-or-paris-2,Restaurant le Robinet d'Or,https://www.yelp.com/biz/restaurant-le-robinet-d-or-paris-2,"bistros, breakfast_brunch",48.8781474,2.3647457,7 rue Eugène Varlin,75010,2,4.0,40.0
441,bobs-bake-shop-paris,Bob's Bake Shop,https://www.yelp.com/biz/bobs-bake-shop-paris,"desserts, tradamerican, bagels",48.8887667370818,2.36293970301517,Halle Pajol,75018,2,4.5,40.0
443,le-tricycle-paris-2,Le Tricycle,https://www.yelp.com/biz/le-tricycle-paris-2,vegan,48.87557,2.34919,51 rue de Paradis,75010,2,4.5,38.0
444,muniyandi-vilas-paris,Muniyandi Vilas,https://www.yelp.com/biz/muniyandi-vilas-paris,"indpak, srilankan",48.8838873,2.35912310000006,207 rue du Faubourg St Denis,75010,1,4.0,37.0
446,au-rendez-vous-de-la-marine-paris-2,Au Rendez-Vous de la Marine,https://www.yelp.com/biz/au-rendez-vous-de-la-marine-paris-2,bistros,48.883489713146,2.3717264491305,14 quai Loire,75019,2,4.0,35.0
447,quedubon-paris,Quedubon,https://www.yelp.com/biz/quedubon-paris,"french, basque, bistros",48.87805,2.3842,22 rue Plateau,75019,4,3.5,35.0
449,nakagawa-paris,Nakagawa,https://www.yelp.com/biz/nakagawa-paris,"japanese, sushi",48.87554,2.38898,9 rue Lassus,75019,2,4.0,35.0
450,belushis-paris-2,Belushi's,https://www.yelp.com/biz/belushis-paris-2,"sportsbars, burgers, musicvenues",48.8884753,2.3791826,159 rue de Crimée,75019,2,3.0,35.0
451,au-roi-du-café-paris-7,Au Roi du Café,https://www.yelp.com/biz/au-roi-du-caf%C3%A9-paris-7,french,48.89024,2.360385,2 rue de la Chapelle,75018,2,4.0,35.0
452,café-du-nord-paris,Café du Nord,https://www.yelp.com/biz/caf%C3%A9-du-nord-paris,"brasseries, breakfast_brunch, tea",48.87963,2.35568,19 rue de Dunkerque,75010,2,3.5,34.0
453,bizz-art-paris,Bizz' Art,https://www.yelp.com/biz/bizz-art-paris,"danceclubs, jazzandblues, french",48.87907,2.36647,167 quai de Valmy,75010,2,3.5,34.0
454,café-de-l-est-paris-2,Café de l'Est,https://www.yelp.com/biz/caf%C3%A9-de-l-est-paris-2,brasseries,48.875953,2.358539,78 boulevard de Strasbourg,75010,3,3.0,31.0
455,le-dellys-paris,Le Dellys,https://www.yelp.com/biz/le-dellys-paris,"bars, brasseries, mediterranean",48.87834,2.3578,5 rue des Deux Gares,75010,2,4.5,31.0
456,kaskad-cafe-paris-19,Kaskad Cafe,https://www.yelp.com/biz/kaskad-cafe-paris-19,"bars, brasseries",48.88271,2.38281,2 Pce Armand Carrel,75019,2,3.5,30.0
458,chamroueun-crimée-paris-2,Chamroueun Crimée,https://www.yelp.com/biz/chamroueun-crim%C3%A9e-paris-2,vietnamese,48.8906,2.37627,4 rue Mathis,75019,2,4.0,30.0
459,le-laumière-paris-2,Le Laumière,https://www.yelp.com/biz/le-laumi%C3%A8re-paris-2,"seafood, french",48.88465,2.37942,4 Rue Petit,75019,3,3.5,30.0
460,belushis-paris-3,Belushi's,https://www.yelp.com/biz/belushis-paris-3,"burgers, sportsbars, musicvenues",48.8793272,2.3580703,5 rue de Dunkerque,75010,2,2.5,30.0
461,i-cugini-paris,I Cugini,https://www.yelp.com/biz/i-cugini-paris,italian,48.8752968,2.3509331,33 rue de Paradis,75010,2,3.5,30.0
462,les-routiers-paris,Les Routiers,https://www.yelp.com/biz/les-routiers-paris,"french, bistros",48.888886,2.360083,50 bis rue Marx Dormoy,75018,2,4.5,30.0
463,le-pavillon-du-lac-paris,Le Pavillon du Lac,https://www.yelp.com/biz/le-pavillon-du-lac-paris,"french, bars",48.8808427176867,2.38119916067236,Parc de Buttes Chamount,75019,3,3.0,30.0
464,massawa-paris,Massawa,https://www.yelp.com/biz/massawa-paris,"african, ethiopian, vegetarian",48.881435,2.36298,22 rue du Château Landon,75010,2,4.0,29.0
465,fleuve-rouge-paris,Fleuve Rouge,https://www.yelp.com/biz/fleuve-rouge-paris,thai,48.8747878,2.3810765,1 rue Pradier,75019,2,4.0,29.0
467,corso-paris-9,Corso,https://www.yelp.com/biz/corso-paris-9,italian,48.8851676,2.3715402,12 quai de la Seine,75019,3,3.0,28.0
468,ma-kitchen-paris,Ma Kitchen,https://www.yelp.com/biz/ma-kitchen-paris,korean,48.87712,2.35141,85 Rue d'Hauteville,75010,2,4.5,28.0
469,bang-paris,Bang,https://www.yelp.com/biz/bang-paris,"steak, french, wine_bars",48.8755327989483,2.36337769099739,112 quai de Jemmapes,75010,3,3.5,28.0
470,le-gange-paris,Le Gange,https://www.yelp.com/biz/le-gange-paris,"indpak, burgers",48.8818421,2.3810538,65 rue Manin,75019,3,3.5,26.0
471,la-chope-du-château-rouge-paris-2,La Chope du Château Rouge,https://www.yelp.com/biz/la-chope-du-ch%C3%A2teau-rouge-paris-2,brasseries,48.88694,2.34778,40 rue de Clignancourt,75018,1,4.0,26.0
472,le-bariolé-paris-5,Le Bariolé,https://www.yelp.com/biz/le-bariol%C3%A9-paris-5,"brasseries, bars, bistros",48.87442,2.38629,103 rue de Belleville,75019,2,3.0,25.0
473,zoe-bouillon-paris,Zoe Bouillon,https://www.yelp.com/biz/zoe-bouillon-paris,"soup, french",48.87467,2.3811,66 Rue Rébeval,75019,2,4.0,25.0
474,chettinadu-mess-paris,Chettinadu  Mess,https://www.yelp.com/biz/chettinadu-mess-paris,indpak,48.8826899,2.3603,15 rue Cail,75010,2,3.5,24.0
475,aux-arts-et-sciences-réunis-paris-2,Aux Arts et Sciences Réunis,https://www.yelp.com/biz/aux-arts-et-sciences-r%C3%A9unis-paris-2,french,48.887363406083,2.3867853048297,161 avenue Jean Jaurès,75019,2,4.0,24.0
476,hippopotamus-paris-34,Hippopotamus,https://www.yelp.com/biz/hippopotamus-paris-34,steak,48.88027,2.35337,27 rue de Dunkerque,75010,2,3.5,24.0
477,le-chaland-paris,Le Chaland,https://www.yelp.com/biz/le-chaland-paris,brasseries,48.87882,2.36626,163 quai de Valmy,75010,2,3.5,23.0
478,bharath-paris-3,Bharath,https://www.yelp.com/biz/bharath-paris-3,indpak,48.882975,2.361482,51 rue Louis Blanc,75010,2,4.0,23.0
479,franco-et-giacomo-paris-2,Franco et Giacomo,https://www.yelp.com/biz/franco-et-giacomo-paris-2,"pizza, italian",48.885851,2.380093,115 avenue Jean Jaurès,75019,2,4.0,23.0
480,valentin-paris-2,Valentin,https://www.yelp.com/biz/valentin-paris-2,argentine,48.87464,2.38088,64 rue Rébeval,75019,2,3.5,23.0
481,le-bistrot-lorrain-paris,Le Bistrot Lorrain,https://www.yelp.com/biz/le-bistrot-lorrain-paris,"french, italian, pizza",48.87643,2.35638,17 Rue 8 Mai 1945,75010,2,4.0,22.0
482,pedzouille-paris,Pedzouille,https://www.yelp.com/biz/pedzouille-paris,"bistros, steak",48.876133,2.348528,66 rue du Faubourg Poissonnière,75010,2,5.0,22.0
483,42-degrés-paris,42 Degrés,https://www.yelp.com/biz/42-degr%C3%A9s-paris,"vegan, raw_food",48.8775787,2.34903,109 rue du faubourg Poissonnière,75009,3,4.0,22.0
484,14-paradis-paris,14 Paradis,https://www.yelp.com/biz/14-paradis-paris,french,48.87473,2.35393,14 rue de Paradis,75010,3,4.0,22.0
485,tonton-jaurès-paris,Tonton Jaurès,https://www.yelp.com/biz/tonton-jaur%C3%A8s-paris,bistros,48.8876,2.38923,174 avenue Jean Jaurès,75019,2,3.0,21.0
486,bombay-palace-paris-2,Bombay Palace,https://www.yelp.com/biz/bombay-palace-paris-2,"indpak, pakistani",48.87835,2.35646,149-151 rue du Faubourg Saint-Denis,75010,1,4.0,21.0
487,hanouman-paris-2,Hanouman,https://www.yelp.com/biz/hanouman-paris-2,panasian,48.89139,2.362287,32 rue de Torcy,75018,2,3.5,21.0
488,p-tite-bougnate-paris,P'Tite Bougnate,https://www.yelp.com/biz/p-tite-bougnate-paris,french,48.87726,2.35523,85 Boulevard Magenta,75010,2,4.0,21.0
489,les-bancs-publics-paris,Les Bancs Publics,https://www.yelp.com/biz/les-bancs-publics-paris,"french, bars",48.8908797,2.38388,2 rue de Nantes,75019,2,4.5,21.0
490,madras-café-paris-4,Madras Café,https://www.yelp.com/biz/madras-caf%C3%A9-paris-4,indpak,48.88035,2.3576,180 Rue Fbg St Denis,75010,2,3.5,21.0
491,mensae-paris,Mensae,https://www.yelp.com/biz/mensae-paris,french,48.87574,2.38571,23 rue Mélingue,75020,3,4.5,20.0
492,la-maison-blanche-paris-3,La Maison Blanche,https://www.yelp.com/biz/la-maison-blanche-paris-3,french,48.8796315742254,2.35529413198979,21 rue Dunkerque,75010,4,3.0,20.0
493,en-vrac-paris,En Vrac,https://www.yelp.com/biz/en-vrac-paris,"french, wine_bars",48.8901533035745,2.36136333374601,2 rue de l'Olive,75018,2,4.0,19.0
494,kube-restaurant-paris,Kube Restaurant,https://www.yelp.com/biz/kube-restaurant-paris,international,48.886676,2.358972,1-5 Passage Ruelle,75018,0,3.5,19.0
495,chez-paï-paris-2,Chez Paï,https://www.yelp.com/biz/chez-pa%C3%AF-paris-2,thai,48.87629,2.34856,74 rue de Faubourg Poissionnière,75010,2,4.0,19.0
496,paul-paris-20,Paul,https://www.yelp.com/biz/paul-paris-20,"bakeries, coffee, breakfast_brunch",48.881419,2.357082,12 rue de Dunkerque,75010,1,3.5,18.0
497,le-bellerive-paris-2,Le Bellerive,https://www.yelp.com/biz/le-bellerive-paris-2,french,48.888187,2.37728945910931,71 quai de la Seine,75019,2,3.5,18.0
498,la-brick-paris-2,La Brick,https://www.yelp.com/biz/la-brick-paris-2,mideastern,48.87559,2.38188,13 Rue Pradier,75019,2,5.0,18.0
499,hitomi-paris,Hitomi,https://www.yelp.com/biz/hitomi-paris,japanese,48.8770739,2.3516223,57 rue chabrol,75010,2,3.0,18.0
500,abradavio-paris,Abradavio,https://www.yelp.com/biz/abradavio-paris,"pizza, italian, french",48.87955,2.34843,Eurl Abradavio 3 Rue De Maubeuge,75009,2,4.0,18.0
501,café-caché-paris,Café Caché,https://www.yelp.com/biz/caf%C3%A9-cach%C3%A9-paris,french,48.89024,2.36851,104 rue d'Aubervilliers,75019,2,3.0,18.0
502,hippopotamus-paris-21,Hippopotamus,https://www.yelp.com/biz/hippopotamus-paris-21,steak,48.8966962,2.38475359,28 avenue Corentin Cariou,75019,3,2.0,18.0
503,les-chics-types-paris,Les Chics Types,https://www.yelp.com/biz/les-chics-types-paris,"bistros, breakfast_brunch",48.88402,2.38037,20 ave de Laumière,75019,2,3.0,18.0
504,paris-nord-café-paris-4,Paris Nord Café,https://www.yelp.com/biz/paris-nord-caf%C3%A9-paris-4,cafes,48.88083,2.35144,17 rue de Dunkerque,75010,3,3.5,17.0
505,le-ptit-hugo-paris,Le Ptit Hugo,https://www.yelp.com/biz/le-ptit-hugo-paris,creperies,48.89589,2.38266,34 rue de Cambrai,75019,2,4.5,17.0
506,mon-oncle-le-vigneron-paris,Mon Oncle Le Vigneron,https://www.yelp.com/biz/mon-oncle-le-vigneron-paris,french,48.8746,2.38135,71 rue Rébeval,75019,2,4.0,17.0
507,le-chansonnier-paris,Le Chansonnier,https://www.yelp.com/biz/le-chansonnier-paris,french,48.87862,2.36419,14 Rue Eugene Varlin,75010,3,4.0,17.0
508,pavillon-puebla-paris-3,Pavillon Puebla,https://www.yelp.com/biz/pavillon-puebla-paris-3,"bars, italian, breakfast_brunch",48.877245,2.37929774346855,Avenue Darcel,75019,2,3.5,17.0
509,le-scherkhan-paris-2,Le Scherkhan,https://www.yelp.com/biz/le-scherkhan-paris-2,"french, bars, brasseries",48.87509,2.35094,66 rue d'Hauteville,75010,3,3.5,17.0
510,les-arlots-paris,Les Arlots,https://www.yelp.com/biz/les-arlots-paris,french,48.88067,2.34996,136 rue Faubourg Poissonnière,75010,3,4.5,16.0
511,maison-castro-paris-3,Maison Castro,https://www.yelp.com/biz/maison-castro-paris-3,"delicatessen, sandwiches",48.880059,2.364864,15 bis rue Alexandre Parodi,75010,2,4.5,16.0
512,tin-tin-18-paris-2,Tin Tin 18,https://www.yelp.com/biz/tin-tin-18-paris-2,chinese,48.8911419860332,2.36086731275609,56 rue de Torcy,75018,2,3.5,16.0
513,sangeetha-paris-2,Sangeetha,https://www.yelp.com/biz/sangeetha-paris-2,"indpak, vegetarian",48.88016,2.3575,178 rue du faubourg Saint-Denis,75010,2,3.5,16.0
514,la-criée-paris-9,La Criée,https://www.yelp.com/biz/la-cri%C3%A9e-paris-9,seafood,48.8881567956062,2.37858892965337,68 quai de Seine,75019,2,3.0,16.0
515,kashmir-house-paris,Kashmir House,https://www.yelp.com/biz/kashmir-house-paris,indpak,48.87698293,2.3522564,36 rue de Chabrol,75010,3,4.0,16.0
516,mme-shawn-paris-13,Mme Shawn,https://www.yelp.com/biz/mme-shawn-paris-13,thai,48.874216,2.3624117,3 rue des Récollets,75010,3,3.5,16.0
517,matsuba-paris-2,Matsuba,https://www.yelp.com/biz/matsuba-paris-2,"korean, japanese, bbq",48.897615,2.385119,37 avenue Corentin Cariou,75019,2,3.5,16.0
518,brasserie-napoléon-iii-paris-2,Brasserie Napoléon III,https://www.yelp.com/biz/brasserie-napol%C3%A9on-iii-paris-2,"bistros, brasseries",48.882236,2.3819342,1 place Armand Carrel,75019,2,4.0,16.0
519,au-baroudeur-patient-paris,Au Baroudeur Patient,https://www.yelp.com/biz/au-baroudeur-patient-paris,"brasseries, bars",48.87963,2.35568,19 rue de Dunkerque,75010,1,2.5,15.0
520,coté-canal-paris-2,Coté Canal,https://www.yelp.com/biz/cot%C3%A9-canal-paris-2,"bars, musicvenues, bistros",48.884703150968,2.3704394331048,5 quai de la Seine,75019,2,4.0,15.0
521,la-violette-paris-2,La Violette,https://www.yelp.com/biz/la-violette-paris-2,french,48.895549,2.382793,11 avenue Corentin Cariou,75019,3,2.5,15.0
522,buffalo-grill-paris-3,Buffalo Grill,https://www.yelp.com/biz/buffalo-grill-paris-3,"bbq, steak",48.8797085,2.354301,9 boulevard de Denain,75010,2,2.5,15.0
523,flesh-paris-5,FLESH,https://www.yelp.com/biz/flesh-paris-5,bbq,48.88009,2.36684,23 rue Louis Blanc,75010,3,4.5,15.0
524,la-villa-del-padre-paris,La Villa Del Padre,https://www.yelp.com/biz/la-villa-del-padre-paris,"pizza, italian",48.88094,2.3511,27 rue Rocroy,75010,2,4.0,15.0
525,yummy-asian-food-paris-2,Yummy Asian Food,https://www.yelp.com/biz/yummy-asian-food-paris-2,"buffets, bubbletea, panasian",48.87637,2.35713,8 rue du 8 Mai 1945,75010,2,3.5,15.0
526,au-fond-du-bar-paris,Au Fond du Bar,https://www.yelp.com/biz/au-fond-du-bar-paris,french,48.8904,2.34843,15 Rue Simart,75018,2,4.0,15.0
527,restaurant-obu-paris,Restaurant OBU,https://www.yelp.com/biz/restaurant-obu-paris,"burgers, beerbar",48.8793099,2.3632,200 rue du Faubourg Saint Martin,75010,2,3.0,15.0
528,freegan-pony-paris-2,Freegan Pony,https://www.yelp.com/biz/freegan-pony-paris-2,vegetarian,48.900102,2.38723,Place Auguste Baron,75019,1,4.0,14.0
529,fujinomiya-paris,Fujinomiya,https://www.yelp.com/biz/fujinomiya-paris,japanese,48.88056,2.36448,213 rue Faubourg St Martin,75010,2,3.0,14.0
530,latinogourmand-paris-3,Latinogourmand,https://www.yelp.com/biz/latinogourmand-paris-3,"latin, peruvian",48.88218,2.36755,233 rue la Fayette,75010,2,4.5,14.0
531,my-free-kitchen-paris-2,My Free Kitchen,https://www.yelp.com/biz/my-free-kitchen-paris-2,"french, delicatessen, gluten_free",48.875757,2.347714,1 bis rue Bleue,75009,2,3.0,14.0
532,kaffee-bar-19-paris,Kaffee Bar 19,https://www.yelp.com/biz/kaffee-bar-19-paris,cafes,48.8906403445757,2.38230418413877,26B rue de l'Ourcq,75019,2,4.5,14.0
533,l-estampe-paris,L'Estampe,https://www.yelp.com/biz/l-estampe-paris,"french, lounges",48.879468945949,2.3883894473329,74 rue Botzaris,75019,3,2.5,14.0
534,aux-bons-amis-paris,Aux Bons Amis,https://www.yelp.com/biz/aux-bons-amis-paris,"moroccan, cafes",48.874272,2.375493,1 rue de l'Atlas,75019,2,4.0,14.0
535,la-marmite-paris-3,La Marmite,https://www.yelp.com/biz/la-marmite-paris-3,"brasseries, french",48.87581,2.34821,68 Rue Du Faubourg Poissonnière,75010,3,4.0,14.0
536,la-fontaine-de-belleville-paris,La Fontaine de Belleville,https://www.yelp.com/biz/la-fontaine-de-belleville-paris,"cafes, bars, sandwiches",48.87577,2.36856,31 - 33 rue Juliette Dodu,75010,2,4.0,14.0
537,la-chaufferie-paris,La Chaufferie,https://www.yelp.com/biz/la-chaufferie-paris,"bars, french",48.8788718,2.3541699,2 boulevard Denain,75010,2,4.0,13.0
538,la-piccola-sicilia-paris,La Piccola Sicilia,https://www.yelp.com/biz/la-piccola-sicilia-paris,"italian, pizza",48.8849652940453,2.37818299592604,79 avenue Jean Jaurès,75019,2,3.5,13.0
539,a-la-bière-comme-à-la-bière-paris,A la Bière Comme à la Bière,https://www.yelp.com/biz/a-la-bi%C3%A8re-comme-%C3%A0-la-bi%C3%A8re-paris,"beer_and_wine, tapasmallplates, beerbar",48.8886583449445,2.34764940244668,20 rue Custine,75018,1,4.0,13.0
540,le-petit-carillon-paris,Le Petit Carillon,https://www.yelp.com/biz/le-petit-carillon-paris,french,48.8792347,2.3666177,167 quai de Valmy,75010,2,3.0,13.0
541,new-thai-san-paris,New Thai San,https://www.yelp.com/biz/new-thai-san-paris,"thai, chinese",48.89136,2.3614,44 rue Torcy,75018,2,4.0,13.0
542,le-zinc-du-nord-paris,Le Zinc du Nord,https://www.yelp.com/biz/le-zinc-du-nord-paris,brasseries,48.8799286,2.3540399,25 rue de Dunkerque,75010,2,4.0,13.0
543,maison-becquey-paris,Maison Becquey,https://www.yelp.com/biz/maison-becquey-paris,bistros,48.89035,2.38421,34 quai de la Marne,75019,3,3.0,13.0
544,mussubï-paris,Mussubï,https://www.yelp.com/biz/mussub%C3%AF-paris,japanese,48.8773983,2.3514625,89 rue d'hauteville,75010,2,3.5,13.0
545,gardenia-paris,Gardenia,https://www.yelp.com/biz/gardenia-paris,"italian, pizza",48.87552,2.34947,49 rue de Paradis,75010,2,4.5,13.0
546,wako-paris,Wako,https://www.yelp.com/biz/wako-paris,japanese,48.88163,2.36626,208 bis rue la Fayette,75010,2,4.0,13.0
547,le-cadran-du-nord-paris,Le Cadran du Nord,https://www.yelp.com/biz/le-cadran-du-nord-paris,"french, breakfast_brunch",48.87954,2.35648,13 rue de Dunkerque,75010,2,3.5,13.0
548,o-béret-basque-paris-2,O Béret Basque,https://www.yelp.com/biz/o-b%C3%A9ret-basque-paris-2,basque,48.879,2.35448,4 boulevard Denain,75010,2,3.0,12.0
549,le-perchoir-de-l-est-paris,Le Perchoir de l'Est,https://www.yelp.com/biz/le-perchoir-de-l-est-paris,"kebab, cocktailbars, lounges",48.87647,2.359344,10 place du 11 Novembre 1918,75010,2,3.5,12.0
551,mcdonalds-paris-22,McDonald's,https://www.yelp.com/biz/mcdonalds-paris-22,"hotdogs, burgers",48.88083,2.35144,25 rue de Dunkerque,75010,1,3.5,12.0
552,thalassa-paris,Thalassa,https://www.yelp.com/biz/thalassa-paris,greek,48.87652,2.37851,50 ave Simon Bolivar,75019,2,4.0,12.0
553,yamada-paris,Yamada,https://www.yelp.com/biz/yamada-paris,"sushi, japanese",48.87842,2.36193,188 Rue Fbg St Martin,75010,2,4.0,12.0
554,le-sari-paris,le sari,https://www.yelp.com/biz/le-sari-paris,"indpak, fooddeliveryservices",48.8837,2.37368,42 avenue jean jaurès,75019,2,3.0,12.0
555,les-marmites-volantes-paris,Les Marmites Volantes,https://www.yelp.com/biz/les-marmites-volantes-paris,modern_european,48.88282,2.37321,69 rue Armand Carrel,75019,2,4.5,12.0
556,o-divin-paris,O Divin,https://www.yelp.com/biz/o-divin-paris,"wine_bars, french",48.87888197,2.38977844,35 rue des Annelets,75019,4,4.5,12.0
557,porte-12-paris,Porte 12,https://www.yelp.com/biz/porte-12-paris,french,48.87638,2.34977,12 rue des Messageries,75010,4,4.0,12.0
558,la-pièce-de-boeuf-paris-4,La Pièce de Boeuf,https://www.yelp.com/biz/la-pi%C3%A8ce-de-boeuf-paris-4,steak,48.8951342,2.3827053,7 Avenue Corentin Cariou,75019,3,3.5,12.0
559,l-oriental-paris-6,L'Oriental,https://www.yelp.com/biz/l-oriental-paris-6,lebanese,48.8922615,2.37938,58 rue de l'Ourcq,75019,1,3.5,11.0
560,restaurant-jardin-notre-dame-paris,Restaurant Jardin Notre-Dame,https://www.yelp.com/biz/restaurant-jardin-notre-dame-paris,french,48.884339180208,2.3794373027414,2 rue Petit Pont,75005,2,3.0,11.0
